"","lights","Press_mm_hg","RH_1","RH_2","RH_3","RH_4","RH_5","RH_6","RH_7","RH_8","RH_9","RH_out","T_out","T1","T2","T6","T7","T8","hour","time_of_day","day_of_year","logAppliances","logVisibility","logWindspeed","logTdewpoint","logT9","logT3","logT4","logT5"
"2047",10,763.7,43.29,42.66333,45.19333,44.46667,49.56778,97.53,40.60333,46.62056,47.09,82,9.8,21,20.32333,9.263333,17.945,18.945,22,1,25,1.636843,13.88094,1.722925,8.538371,1.442414,1.109299,5.995689,0.8375593
"2048",10,763.8333,43.29,42.59,45.26667,44.7,49.75722,97.36333,40.765,46.735,47.09,82,9.883333,21,20.39,9.5,17.945,18.89,22,1,25,1.616298,13.88094,1.785446,8.586394,1.442414,1.109534,5.984304,0.8374829
"2049",0,763.9667,43.29,42.545,44.96667,44.83333,49.97,97.23,40.86278,46.845,47.09,82,9.966667,21.05,20.5,9.5,17.89,18.89,22,1,25,1.588207,13.88094,1.846247,8.634354,1.442414,1.109182,5.972296,0.8374829
"2050",0,764.1,43.32667,42.76667,44.82667,44.9,50.13667,97.56333,41.01389,46.9,47.09,82,10.05,21.1,20.5,9.63,17.89,18.82889,22,1,25,1.652689,13.88094,1.90544,8.682252,1.442414,1.109182,5.966284,0.8374062
"2051",10,764.2333,43.4,42.96667,44.59,44.9,50.34611,97.56333,41.17222,46.95,47.16333,82,10.13333,21.16667,20.56667,9.763333,17.89,18.79,22,1,25,1.665379,13.88094,1.963123,8.730087,1.442414,1.108787,5.954241,0.8374391
"2052",0,764.3667,43.4,42.96667,44.53,44.9,50.4,97.56333,41.30833,47.055,47.2,82,10.21667,21.13333,20.6,9.89,17.89,18.79,22,1,25,1.665379,13.88094,2.019389,8.777862,1.442414,1.108787,5.947607,0.8372849
"2053",10,764.5,43.32667,42.82667,44.56,44.9,50.53833,97.89667,41.41556,47.145,47.2,82,10.3,21.2,20.6,9.963333,17.85111,18.79,23,1,25,1.67583,13.88094,2.074317,8.825575,1.442414,1.108655,5.934318,0.8372849
"2054",0,764.4333,43.29,42.86333,44.56,45,50.62056,98.26,41.57222,47.29333,47.2,82.33333,10.3,21.2,20.7,10.03333,17.85111,18.79,23,1,25,1.665379,13.75642,2.019389,8.863701,1.442414,1.108389,5.928268,0.8372849
"2055",20,764.3667,43.23,42.73,44.56,45,50.735,98.4,41.67833,47.45,47.26,82.66667,10.3,21.2,20.7,10.16,17.79556,18.775,23,1,25,1.704455,13.63148,1.963123,8.90179,1.442414,1.108522,5.916149,0.8372849
"2056",20,764.3,43.16333,42.66333,44.56,45.12667,50.82056,98.59,41.845,47.52111,47.29,83,10.3,21.2,20.7,10.22667,17.79,18.735,23,1,25,1.760488,13.50611,1.90544,8.93984,1.442414,1.108787,5.916149,0.8372849
"2057",30,764.2333,43.16333,42.59,44.5,45.525,50.90556,98.59,41.99833,47.66333,47.29,83.33333,10.3,21.26,20.76,10.3,17.79,18.715,23,1,25,1.760488,13.38029,1.846247,8.977851,1.442414,1.108389,5.967336,0.8372361
"2058",30,764.1667,43.09,42.5,44.5,45.3,50.98889,98.56,42.145,47.78111,47.4,83.66667,10.3,21.29,20.79,10.42667,17.79,18.7,23,1,25,1.718255,13.25404,1.785446,9.015825,1.442414,1.108655,6.11487,0.8371995
"2059",20,764.1,43.09,42.5,44.5,44.76667,51.055,97.76667,42.15722,47.88778,47.43333,84,10.3,21.29,20.79,10.36667,17.79,18.7,0,1,26,1.743119,13.12733,1.722925,9.053761,1.442414,1.108655,6.24276,0.8371136
"2060",30,764.1333,43.09,42.43333,44.5,44.63333,51.19444,97,42.065,47.96111,47.5,85,10.1,21.29,20.7,9.995,17.79,18.7,0,1,26,1.76154,12.9364,1.722925,9.034798,1.442414,1.108655,6.24276,0.837089
"2061",20,764.1667,43.09,42.5,44.4,44.83333,51.33278,96.96333,42,48,47.59,86,9.9,21.29,20.7,9.53,17.79,18.7,0,1,26,1.76154,12.74441,1.722925,9.015825,1.442414,1.108787,6.309735,0.8370643
"2062",20,764.2,43.16333,42.59,44.4,44.62667,51.45,97.03,41.95,48.08111,47.59,87,9.7,21.26,20.7,9.256667,17.79,18.7,0,1,26,1.684626,12.55134,1.722925,8.996843,1.442414,1.108787,6.401326,0.8370643
"2063",30,764.2333,43.09,42.59,44.4,44.29667,51.58722,98.5,41.93889,48.15111,47.59,88,9.5,21.2,20.7,9.033333,17.79,18.68889,0,1,26,1.588207,12.35716,1.722925,8.977851,1.442414,1.108787,6.468342,0.8370531
"2064",10,764.2667,43.2,42.62667,44.4,44.09,51.70667,99.76667,42,48.18167,47.59,89,9.3,21.2,20.6,9.1,17.79,18.68333,0,1,26,1.54656,12.16184,1.722925,8.95885,1.442414,1.108919,6.444966,0.8370307
"2065",0,764.3,43.33333,42.7,44.32667,44.23,51.78222,99.9,42,48.12056,47.62667,90,9.1,21.2,20.6,9.1,17.79,18.61111,1,1,26,1.54656,11.96534,1.722925,8.93984,1.442414,1.108919,6.413104,0.8369631
"2066",0,764.3833,43.4,42.7,44.29,44.29,51.88167,99.9,42,48.18778,47.7,89.66667,9.216667,21.2,20.56667,9.16,17.79,18.6,1,1,26,1.54656,11.89958,1.658561,8.977851,1.442414,1.108787,6.366991,0.8369292
"2067",0,764.4667,43.4,42.76,44.29,44.4,51.96111,99.9,42.01,48.245,47.73,89.33333,9.333333,21.13333,20.5,9.426667,17.79,18.6,1,1,26,1.616298,11.83368,1.592216,9.015825,1.442414,1.108787,6.328499,0.8368613
"2068",0,764.55,43.5,42.9,44.29,44.4,52.025,99.9,42.045,48.29,47.79,89,9.45,21.1,20.5,9.626667,17.79,18.6,1,1,26,1.616298,11.76765,1.523735,9.053761,1.442414,1.108787,6.2932,0.8368613
"2069",10,764.6333,43.595,42.9,44.36333,44.46667,52.09,99.9,42.08,48.345,47.93333,88.66667,9.566667,21.1,20.4725,9.726667,17.79,18.6,1,1,26,1.616298,11.70147,1.452941,9.09166,1.442414,1.108787,6.26459,0.8368613
"2070",0,764.7167,43.62667,42.9,44.4,44.46667,52.16944,99.9,42.09,48.43889,48,88.33333,9.683333,21.03333,20.39,9.86,17.79,18.6,1,1,26,1.616298,11.63516,1.379636,9.129521,1.442414,1.108787,6.24276,0.8368613
"2071",0,764.8,43.7,42.96667,44.4,44.53,52.205,99.9,42.13278,48.5,48.09,88,9.8,21,20.29,9.89,17.785,18.58889,2,1,26,1.616298,11.56871,1.303589,9.167345,1.442414,1.108787,6.200611,0.8368613
"2072",0,764.75,43.7,42.96667,44.43333,44.59,52.28,99.9,42.17556,48.505,48.16333,88.33333,9.716667,21,20.29,9.89,17.745,18.56667,2,1,26,1.588207,11.56871,1.379636,9.157893,1.442414,1.108919,6.189014,0.8368613
"2073",0,764.7,43.73,43.06,44.43333,44.73,52.33278,99.9,42.2,48.56,48.23,88.66667,9.633333,21,20.26,9.86,17.74,18.57778,2,1,26,1.616298,11.56871,1.452941,9.148438,1.442414,1.108919,6.167503,0.8368613
"2074",0,764.65,43.86333,43,44.46333,44.73,52.4,99.9,42.2,48.59,48.29,89,9.55,20.92667,20.2,9.8,17.725,18.55,2,1,26,1.588207,11.56871,1.523735,9.138981,1.442414,1.108919,6.155845,0.8368613
"2075",0,764.6,43.9,43.09,44.53,44.79,52.4,99.9,42.215,48.645,48.4,89.33333,9.466667,20.89,20.2,9.733333,17.725,18.51111,2,1,26,1.588207,11.56871,1.592216,9.129521,1.442414,1.108919,6.126018,0.8368613
"2076",0,764.55,43.96667,43.09,44.46333,44.9475,52.42222,99.9,42.27,48.7,48.4,89.66667,9.383333,20.89,20.2,9.533333,17.73,18.5,2,1,26,1.616298,11.56871,1.658561,9.120059,1.442414,1.108919,6.1087,0.8368204
"2077",0,764.5,44,43.2,44.53,45,52.48333,99.9,42.29,48.7,48.5,90,9.3,20.85667,20.1,9.5,17.705,18.5,3,1,26,1.616298,11.56871,1.722925,9.110595,1.442414,1.109182,6.084846,0.8367486
"2078",10,764.4333,44.06,43.26,44.59,45.12667,52.5,99.9,42.29,48.735,48.53,90.5,9.05,20.85667,20.1,9.3675,17.72,18.5,3,1,26,1.616298,11.50212,1.658561,9.015825,1.442414,1.109182,6.073623,0.8367383
"2079",0,764.3667,44,43.26,44.59,45.2,52.525,99.9,42.29,48.79,48.59,91,8.8,20.79,20.06667,9.063333,17.7,18.5,3,1,26,1.588207,11.43539,1.592216,8.920819,1.442414,1.109182,6.061788,0.8366971
"2080",0,764.3,44,43.2,44.59,45.23,52.58,99.16333,42.29,48.79,48.65667,91.5,8.55,20.79,20,8.7,17.7,18.5,3,1,26,1.475576,11.36851,1.523735,8.825575,1.442831,1.109182,6.043993,0.8367177
"2081",0,764.2333,44,43.32667,44.5,45.29,52.59,98.23,42.29,48.775,48.73,92,8.3,20.7,20,8.293333,17.7,18.48167,3,1,26,1.475576,11.30149,1.452941,8.730087,1.442831,1.109182,6.043993,0.8366764
"2082",0,764.1667,43.93333,43.4,44.43333,45.43333,52.59,98.4,42.29,48.78,48.73,92.5,8.05,20.7,19.92667,7.83,17.7,18.48778,3,1,26,1.54656,11.23431,1.379636,8.634354,1.442414,1.109182,6.02436,0.8366764
"2083",0,764.1,43.93333,43.4,44.36333,45.5,52.59,98.92667,42.29,48.76,48.79,93,7.8,20.7,19.89,7.69,17.7,18.46333,4,1,26,1.616298,11.167,1.303589,8.538371,1.442414,1.108787,6.02436,0.8366764
"2084",0,764.05,43.93333,43.4,44.29,45.43333,52.59,99.9,42.29,48.73,48.86333,93.16667,7.916667,20.63333,19.89,7.623333,17.7,18.42667,4,1,26,1.616298,13.88094,1.224539,8.615177,1.443247,1.108787,6.006456,0.8366764
"2085",0,764,43.9,43.46667,44.36333,45.5,52.62056,99.9,42.29,48.7,48.86333,93.33333,8.033333,20.6,19.85667,7.763333,17.7,18.39,4,1,26,1.616298,16.40758,1.142177,8.691824,1.442414,1.108787,6.006456,0.8366764
"2086",0,763.95,43.9,43.46667,44.29,45.59,52.68778,99.9,42.29,48.7,48.93333,93.5,8.15,20.6,19.79,7.933333,17.7,18.39,4,1,26,1.616298,18.79332,1.056145,8.768312,1.442831,1.108787,5.990299,0.8366764
"2087",0,763.9,43.9,43.5,44.4,45.59,52.7,99.9,42.30222,48.735,49,93.66667,8.266667,20.6,19.79,8.066667,17.7,18.39,4,1,26,1.616298,21.06741,0.9660174,8.844643,1.442831,1.108787,5.990299,0.8366764
"2088",10,763.85,43.9,43.5225,44.4,45.59,52.7,99.9,42.32667,48.78,49.03,93.83333,8.383333,20.6,19.7675,8.13,17.66667,18.39,4,1,26,1.588207,23.24979,0.8712837,8.920819,1.442831,1.108787,5.972296,0.8366764
"2089",0,763.8,43.9,43.59,44.32667,45.59,52.72,99.9,42.33889,48.79,49.09,94,8.5,20.53333,19.7,8.19,17.65,18.39,5,1,26,1.588207,25.35483,0.7713253,8.996843,1.443662,1.108655,5.972296,0.8366764
"2090",0,763.7833,43.93333,43.7,44.4,45.7,52.7,99.9,42.32667,48.79,49.09,94,8.516667,20.5,19.7,8.19,17.63333,18.39,5,1,26,1.588207,25.40411,0.8712837,8.996843,1.443247,1.108389,5.966284,0.8366764
"2091",0,763.7667,44,43.7,44.29,45.76,52.73,99.9,42.30222,48.79,49.09,94,8.533333,20.5,19.7,8.19,17.61111,18.36778,5,1,26,1.616298,25.45334,0.9660174,8.996843,1.443247,1.108389,5.954241,0.836619
"2092",0,763.75,44,43.65667,44.29,45.76,52.76,99.9,42.29,48.82056,49.2,94,8.55,20.5,19.63333,8.226667,17.6,18.39,5,1,26,1.616298,25.50254,1.056145,8.996843,1.443662,1.108389,5.947607,0.8366074
"2093",0,763.7333,44,43.79,44.29,45.7,52.73,99.9,42.29,48.86333,49.2,94,8.566667,20.5,19.7,8.3,17.6,18.35667,5,1,26,1.616298,25.5517,1.142177,8.996843,1.443662,1.108389,5.934318,0.8364919
"2094",0,763.7167,44,43.73,44.15667,45.73,52.75,99.9,42.32056,48.9,49.23,94,8.583333,20.39,19.6,8.39,17.6,18.35667,5,1,26,1.616298,25.60082,1.224539,8.996843,1.443662,1.108095,5.934318,0.836515
"2095",0,763.7,44,43.79,44.16333,45.79,52.76,99.9,42.37556,48.91667,49.29,94,8.6,20.39,19.6,8.39,17.6,18.35667,6,2,26,1.475576,25.64991,1.303589,8.996843,1.443662,1.107947,5.920697,0.8364686
"2096",0,763.65,44.03,43.9,44.16333,45.79,52.775,99.9,42.4,48.96667,49.29,94,8.6,20.39,19.56667,8.463333,17.6,18.34,6,2,26,1.475576,25.5517,1.303589,9.006335,1.443662,1.108243,5.916149,0.8364686
"2097",0,763.6,44.09,43.9,44.09,45.9,52.79,99.9,42.4,49,49.32667,94,8.6,20.32333,19.5,8.39,17.6,18.29,6,2,26,1.475576,25.45334,1.303589,9.015825,1.443662,1.107947,5.916149,0.8364686
"2098",0,763.55,44.12667,43.93333,44.09,45.9,52.79,99.9,42.4,49,49.4,94,8.6,20.29,19.5,8.463333,17.6,18.29,6,2,26,1.588207,25.35483,1.303589,9.025313,1.443662,1.107947,5.916149,0.8364686
"2099",0,763.5,44.2,44,44.09,45.9,52.79,99.9,42.48333,49,49.43333,94,8.6,20.29,19.5,8.5,17.6,18.29,6,2,26,1.616298,25.25618,1.303589,9.034798,1.443662,1.107542,5.899752,0.8364686
"2100",0,763.45,44.2,44.09,44.12667,45.9,52.79,99.9,42.47778,49.005,49.43333,94,8.6,20.29,19.5,8.5,17.6,18.29,6,2,26,1.616298,25.15737,1.303589,9.044281,1.443662,1.107678,5.899752,0.8364686
"2101",0,763.4,44.2,44.09,44.12667,45.93333,52.79,99.9,42.5,49.06,49.5,94,8.6,20.29,19.42667,8.533333,17.6,18.29,7,2,26,1.616298,25.05841,1.303589,9.053761,1.443662,1.107678,5.899752,0.8364686
"2102",0,763.3667,44.2,44.09,44.2,46,52.80222,99.9,42.5,49.09,49.5,94,8.633333,20.26,19.46333,8.6,17.6,18.29,7,2,26,1.616298,25.00887,1.303589,9.072715,1.443662,1.107947,5.899752,0.8364686
"2103",0,763.3333,44.26,44.09,44.26,46.03,52.80222,99.9,42.51,49.09,49.5,94,8.666667,20.2,19.39,8.6,17.6,18.29,7,2,26,1.588207,24.95929,1.303589,9.09166,1.443662,1.108243,5.893667,0.8364686
"2104",0,763.3,44.29,44.09,44.23,46.09,52.79,99.9,42.54,49.15722,49.5,94,8.7,20.2,19.39,8.66,17.58889,18.29,7,2,26,1.588207,24.90968,1.303589,9.110595,1.443662,1.108389,5.893667,0.8364686
"2105",0,763.2667,44.36333,44.16333,44.23,46.09,52.81444,99.9,42.565,49.18778,49.59,94,8.733333,20.2,19.39,8.69,17.54444,18.28,7,2,26,1.652689,24.86003,1.303589,9.129521,1.443662,1.108389,5.88148,0.8364686
"2106",30,763.2333,44.43333,44.23,44.2,46.09,52.82667,99.9,42.59,49.19278,49.59,94,8.766667,20.2,19.39,8.763333,17.57778,18.28,7,2,26,1.76154,24.81033,1.303589,9.148438,1.443662,1.108389,5.88148,0.8364686
"2107",10,763.2,44.63333,44.29,44.2,46.39,52.89389,99.9,42.59611,49.23,49.5,94,8.8,20.13333,19.39,8.8,17.52778,18.29,8,2,26,1.728552,24.7606,1.303589,9.167345,1.443662,1.108389,5.917969,0.8364686
"2108",10,763.15,44.79,44.29,44.29,46.39,52.9,99.9,42.63278,49.27,49.43333,94,8.85,20.1,19.39,8.86,17.53333,18.28,8,2,26,1.636843,24.7606,1.379636,9.195689,1.443662,1.108389,6.026147,0.8364686
"2109",10,763.1,44.9,44.4,44.29,45.76,52.9,99.9,42.68167,49.235,49.29,94,8.9,20.1,19.29,8.89,17.5,18.235,8,2,26,1.636843,24.7606,1.452941,9.224013,1.444488,1.108389,6.079532,0.8364686
"2110",10,763.05,45.02667,44.46667,44.29,45.76,52.9,99.9,42.7,49.29944,49.29,94,8.95,20.1,19.29,8.89,17.5,18.22,8,2,26,1.588207,24.7606,1.523735,9.252315,1.443662,1.108389,6.067709,0.8364686
"2111",0,763,45.09,44.59,44.29,45.82667,52.9,99.9,42.725,49.29,49.2,94,9,20.1,19.29,9,17.5,18.2,8,2,26,1.475576,24.7606,1.592216,9.280598,1.443662,1.108389,6.043993,0.8364221
"2112",0,762.95,45.16333,44.59,44.23,45.9,52.9,99.9,42.78,49.29,49.12667,94,9.05,20.1,19.29,9,17.5,18.2,8,2,26,1.475576,24.7606,1.658561,9.308859,1.443662,1.108389,6.043993,0.8363988
"2113",0,762.9,45.2,44.7,44.23,45.96667,52.90556,99.9,42.79611,49.29,49.09,94,9.1,20.1,19.29,9.05,17.5,18.2,9,2,26,1.588207,24.7606,1.722925,9.337101,1.443662,1.108389,6.018398,0.8364221
"2114",0,762.85,45.2,44.76,44.29,45.925,52.96667,99.9,42.83278,49.33278,49.0675,94,9.133333,20.1,19.29,9.1,17.5,18.2,9,2,26,1.588207,24.71083,1.785446,9.355917,1.444282,1.108389,6.006456,0.8363755
"2115",0,762.8,45.16333,44.79,44.29,46,52.97778,99.9,42.88167,49.4,49,94,9.166667,20.1,19.29,9.16,17.5,18.2,9,2,26,1.588207,24.66102,1.846247,9.374725,1.443662,1.108389,5.995689,0.8363988
"2116",0,762.75,45.09,44.79,44.4,46.09,53,99.9,42.91111,49.40556,49,94,9.2,20.1,19.29,9.19,17.5,18.2,9,2,26,1.616298,24.61117,1.90544,9.393523,1.443662,1.108389,5.984304,0.8364338
"2117",0,762.7,45.2,44.82667,44.4,46.09,53,99.9,42.97222,49.48889,48.93333,94,9.233333,20.1,19.29,9.263333,17.5,18.2,9,2,26,1.616298,24.56128,1.963123,9.412313,1.443662,1.108389,5.972296,0.8363755
"2118",0,762.65,45.2,44.82667,44.4,46.12667,53,99.9,43,49.5,48.96667,94,9.266667,20.1,19.23,9.3,17.5,18.18889,9,2,26,1.588207,24.51135,2.019389,9.431094,1.443662,1.108389,5.954241,0.8363404
"2119",0,762.6,45.23,44.79,44.4,46.26,53,99.9,43,49.515,48.9,94,9.3,20.1,19.2,9.36,17.5,18.18889,10,3,26,1.616298,24.46138,2.074317,9.449866,1.443662,1.108389,5.954241,0.8362701
"2120",0,762.55,45.23,44.86333,44.4,46.2,53,99.9,43.045,49.58,48.9,93.5,9.416667,20.03333,19.2,9.533333,17.5,18.2,10,3,26,1.588207,24.61117,2.127984,9.468629,1.443662,1.108389,5.934318,0.8363053
"2121",0,762.5,45.12667,44.9,44.4,46.2,53,99.9,43.09,49.59,48.9,93,9.533333,20,19.2,9.66,17.5,18.18333,10,3,26,1.54656,24.7606,2.180458,9.487383,1.443662,1.108389,5.934318,0.836317
"2122",0,762.45,45.2,44.9,44.4,46.29,53,99.9,43.10056,49.65722,48.86333,92.5,9.65,20,19.2,9.8,17.47556,18.16667,10,3,26,1.616298,24.90968,2.231801,9.506128,1.443662,1.108389,5.928268,0.8362935
"2123",0,762.4,45.29,44.9,44.4,46.36333,53,99.9,43.2,49.7,48.79,92,9.766667,20,19.2,9.86,17.5,18.14444,10,3,26,1.588207,25.05841,2.28207,9.524865,1.443662,1.108389,5.916149,0.8362583
"2124",0,762.35,45.29,44.9,44.4,46.4,53,99.9,43.245,49.7,48.79,91.5,9.883333,20,19.2,10.13,17.5,18.12222,10,3,26,1.588207,25.20679,2.331319,9.543593,1.443662,1.108389,5.916149,0.8362583
"2125",0,762.3,45.29,44.9,44.4,46.4,53,99.9,43.29,49.725,48.79,91,10,20,19.2,10.26333,17.5,18.13333,11,3,26,1.616298,25.35483,2.379598,9.562312,1.443662,1.108389,5.916149,0.8362583
"2126",0,762.2667,45.29,44.96667,44.4,46.46667,53,99.9,43.30222,49.79,48.79,90.66667,10.01667,20,19.2,10.39,17.5,18.12222,11,3,26,1.54656,23.14772,2.42695,9.543593,1.443662,1.108389,5.910688,0.8362583
"2127",0,762.2333,45.345,45,44.36333,46.4,53,99.9,43.36944,49.82056,48.79,90.33333,10.03333,20,19.2,10.39,17.5,18.14444,11,3,26,1.475576,20.85505,2.473419,9.524865,1.443662,1.108389,5.899752,0.8362583
"2128",0,762.2,45.4,45,44.29,46.43333,53,99.9,43.4,49.9,48.79,90,10.05,19.89,19.2,10.53333,17.5,18.12222,11,3,26,1.475576,18.45989,2.519042,9.506128,1.443662,1.108389,5.899752,0.8362583
"2129",0,762.1667,45.4,45,44.29,46.5,52.97778,99.9,43.40556,49.93889,48.79,89.66667,10.06667,19.96333,19.2,10.6,17.5,18.12222,11,3,26,1.588207,15.93829,2.563858,9.487383,1.444488,1.108389,5.899752,0.8362583
"2130",0,762.1333,45.4,45.03,44.23,46.59,52.97778,99.9,43.41667,49.98889,48.79,89.33333,10.08333,19.89,19.2,10.69,17.5,18.1,11,3,26,1.588207,13.25404,2.6079,9.468629,1.443662,1.108095,5.899752,0.8363053
"2131",0,762.1,45.46667,45.09,44.26667,46.59,53,99.9,43.48333,50,48.79,89,10.1,19.89,19.2,10.8,17.5,18.12222,12,4,26,1.588207,10.34707,2.651199,9.449866,1.443662,1.108095,5.887576,0.8362583
"2132",0,762.0333,45.5,45.09,44.32667,46.59,53,99.9,43.5,50,48.7,87.83333,10.16667,19.89,19.2,10.93333,17.5,18.1,12,4,26,1.616298,10.82813,2.693785,9.365322,1.444076,1.108095,5.88148,0.8362583
"2133",0,761.9667,45.5,45.09,44.29,46.6725,53,99.7,43.5,50,48.7,86.66667,10.23333,19.89,19.2,11.1,17.5,18.11111,12,4,26,1.588207,11.30149,2.735686,9.280598,1.444591,1.107947,5.88148,0.8362583
"2134",0,761.9,45.5,45.09,44.29,46.7,53,98.43333,43.5,50,48.7,85.5,10.3,19.89,19.2,11.1,17.5,18.11111,12,4,26,1.616298,11.76765,2.776929,9.195689,1.444488,1.107947,5.88148,0.8362818
"2135",0,761.8333,45.5,45.09,44.4,46.79,52.96111,97.39333,43.5,50,48.7,84.33333,10.36667,19.89,19.2,11.13,17.5,18.1,12,4,26,1.616298,12.22707,2.817539,9.110595,1.443662,1.108389,5.88148,0.8362818
"2136",0,761.7667,45.5,45.09,44.4,46.79,52.92222,95.32667,43.5,50,48.7,83.16667,10.43333,19.89,19.2,11.26333,17.5,18.10556,12,4,26,1.588207,12.68018,2.857537,9.025313,1.443662,1.108389,5.88148,0.8362583
"2137",0,761.7,45.5,45.03,44.4,46.76,52.9,93.3,43.48889,50,48.7,82,10.5,19.89,19.2,11.42667,17.5,18.13333,13,4,26,1.588207,13.12733,2.896946,8.93984,1.444076,1.108389,5.875377,0.8362935
"2138",0,761.6,45.43333,45.09,44.4,46.76,52.93333,90.89333,43.48889,50,48.7,81,10.6,19.82333,19.2,11.56667,17.5,18.16667,13,4,26,1.588207,13.12733,2.896946,8.892271,1.4449,1.108389,5.875377,0.8363404
"2139",0,761.5,45.5,45.03,44.4,46.7,52.91111,87.39667,43.5,49.98889,48.59,80,10.7,19.89,19.2,11.72667,17.5,18.2,13,4,26,1.588207,13.12733,2.896946,8.844643,1.4449,1.108389,5.863153,0.836457
"2140",0,761.4,45.5,45,44.4,46.7,52.9,85.25667,43.5,49.92778,48.59,79,10.8,19.89,19.2,11.86,17.53889,18.2,13,4,26,1.616298,13.12733,2.896946,8.796954,1.4449,1.108389,5.863153,0.8364686
"2141",0,761.3,45.5,45,44.4,46.66333,52.9,83.16667,43.41056,49.82056,48.56,78,10.9,19.89,19.2,12.06333,17.58889,18.2,13,4,26,1.616298,13.12733,2.896946,8.749204,1.4449,1.108389,5.863153,0.8363755
"2142",0,761.2,45.5,44.96667,44.29,46.59,52.9,81.5,43.32667,49.775,48.5,77,11,19.89,19.2,12.19,17.6,18.2,13,4,26,1.54656,13.12733,2.896946,8.701393,1.4449,1.108389,5.863153,0.8363988
"2143",0,761.1,45.43333,44.96667,44.29,46.62667,52.89389,79.23333,43.28,49.715,48.5,76,11.1,19.89,19.26,12.19,17.6,18.215,14,5,26,1.475576,13.12733,2.896946,8.65352,1.4449,1.108389,5.869268,0.8364454
"2144",0,761.05,45.4,44.9,44.26,46.62667,52.86333,79.96667,43.24,49.68222,48.5,75.66667,11.05,19.89,19.2,12.32333,17.62778,18.245,14,5,26,1.475576,13.25404,2.97408,8.595991,1.445637,1.108389,5.88148,0.8364686
"2145",0,761,45.4,44.82667,44.2,46.46667,52.80222,78.53333,43.285,49.60444,48.5,75.33333,11,19.89,19.2,12.36,17.7,18.235,14,5,26,1.54656,13.38029,3.049093,8.538371,1.446004,1.108389,5.869268,0.8364221
"2146",0,760.95,45.29,44.845,44.2,46.4,52.79,78.79333,43.23,49.555,48.43333,75,10.95,19.89,19.29,12.3,17.7,18.26,14,5,26,1.588207,13.50611,3.122121,8.480659,1.445269,1.107947,5.88148,0.8364686
"2147",0,760.9,45.29,44.79,44.2,46.26,52.79,76.95667,43.18167,49.51,48.4,74.66667,10.9,19.89,19.29,12.1,17.705,18.29,14,5,26,1.616298,13.63148,3.193287,8.422856,1.446004,1.107947,5.863153,0.8364686
"2148",0,760.85,45.29,44.79,44.2,46.2,52.79,77.43,43.09,49.43889,48.4,74.33333,10.85,19.89,19.29,11.96,17.78,18.29,14,5,26,1.588207,13.75642,3.262704,8.364959,1.446004,1.107947,5.863153,0.8364686
"2149",0,760.8,45.2,44.79,44.26,46.16333,52.78,77.945,43.015,49.4,48.4,74,10.8,19.92667,19.29,11.845,17.79,18.29,15,5,26,1.616298,13.88094,3.330471,8.306969,1.446004,1.107947,5.863153,0.8364686
"2150",0,760.7667,45.2,44.79,44.2,46.09,52.745,77.93333,42.97222,49.33278,48.32667,74.5,10.68333,19.92667,19.29,11.62667,17.79,18.33444,15,5,26,1.616298,14.55847,3.262704,8.287618,1.446004,1.107947,5.863153,0.8364686
"2151",0,760.7333,45.2,44.76,44.26,46,52.75,78.2,42.88167,49.28,48.29,75,10.56667,19.96333,19.29,11.42667,17.79,18.33444,15,5,26,1.588207,15.2243,3.193287,8.268256,1.446004,1.108243,5.863153,0.8364686
"2152",0,760.7,45.33333,44.7,44.26,45.925,52.7,78.69333,42.79,49.225,48.29,75.5,10.45,19.96333,19.29,11.26333,17.79,18.29,15,5,26,1.616298,15.87926,3.122121,8.248884,1.446004,1.108389,5.863153,0.8364686
"2153",0,760.6667,45.46667,44.7,44.2,45.9,52.72,77.56667,42.765,49.2,48.23,76,10.33333,19.96333,19.29,11.13,17.79,18.33444,15,5,26,1.588207,16.5241,3.049093,8.229501,1.446004,1.108389,5.863153,0.8364686
"2154",0,760.6333,45.4,44.7,44.23,45.79,52.7,78.59333,42.71,49.13278,48.2,76.5,10.21667,19.96333,19.29,10.96333,17.79,18.29,15,5,26,1.54656,17.15947,2.97408,8.210107,1.446004,1.108389,5.863153,0.8364686
"2155",0,760.6,45.5,44.66333,44.29,45.79,52.7,78.73333,42.68167,49.09,48.2,77,10.1,19.92667,19.29,10.83,17.79,18.29,16,5,26,1.616298,17.78596,2.896946,8.190703,1.446004,1.108389,5.863153,0.8364221
"2156",0,760.5333,45.5,44.59,44.145,45.93333,52.7,80.23,42.59,49.09,48.09,76.83333,10.05,19.92667,19.29,10.66,17.79,18.29,16,5,26,1.588207,17.78596,2.896946,8.151863,1.446004,1.108169,5.863153,0.8364221
"2157",0,760.4667,45.5,44.66333,44.09,46,52.7,80.63,42.59,49.08,48.09,76.66667,10,19.89,19.29,10.53333,17.79,18.29,16,5,26,1.616298,17.78596,2.896946,8.112979,1.446004,1.107947,5.863153,0.8364686
"2158",0,760.4,45.5,44.59,44.16333,46.03,52.7,81.3,42.59,49.025,48.03,76.5,9.95,19.89,19.23,10.36,17.79,18.29,16,5,26,1.588207,17.78596,2.896946,8.074052,1.445269,1.108243,5.856419,0.8364686
